"_id__$oid","parentIds__-","title","description","createdDate","dates__due","dates__start","dates__type","status","authorIds___id__$oid","authorIds__name","authorIds__email","authorIds__username","authorIds__password","authorIds____v","authorIds__firstname","authorIds__lastname","authorIds__title","authorIds__-","dependencyIds____-","dependencyIds","parentFolderIds__$oid","user__$oid","__v","roles____001","roles____002","roles____003","roles","attachents"
"5a589b87bbb18f06e9457d43","5a5886c8a27c2103ff73f0ce","MILESTONE - Verify Hardware Setup Complete","","2018-01-12T11:27","","","backlog","Active","","","","","","","","","","","","","","59f77e492e7ceb2b6021e195","0","","","","",""
"5a589efabbb18f06e9457d44","5a5886c8a27c2103ff73f082","MILESTONE - Verify Hardware Setup Complete","","2018-01-12T11:41","","","backlog","Active","","","","","","","","","","","","","","59f77e492e7ceb2b6021e195","0","","","","",""
"5a58b648bbb18f06e9457d46","5a5886c8a27c2103ff73f082","ELVT - Gather and prioritize feedback and necessary updates","","2018-01-12T13:21","","","backlog","Active","","","","","","","","","","","","","","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d67","","UI Config","This is a default-on option for any landlord or standalone implementation","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d68","","? - Security Y/N","Will we implement security for this instance?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d69","","? - F&B Y/N","Will we implement Food & Beverage for this instance?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d6a","","? - Facilities Booking Y/N","Will we implement Facilities/Conference Room booking for this instance?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d6b","","? - Events Y/N","Will we implement Events for this instance?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d6c","","? - Comms Y/N","Will we implement Communications for this instance?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d6d","","? - Concierge Y/N","Will we implement Concierge for this instance?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d6e","","ELVT v1 BETA Release to Client Testers-Feature Complete","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4d","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d6f","","ELVT Provide feedback/bug gathering process documentation","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4d","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d70","","Client: Provide Testing Feedback","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d4d","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d71","","Requested: Building Imagery & Title Icon","Have we requested the building`s imagery and logo?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d50","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d72","","ID/Intro Key Contact","Who should be our main Food and Beverage contact(s)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d73","","Assign Key Stakeholder for Responsibility (Elevate & Client)","<Set up key stakeholder within PM tool>","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d74","","ID POS/Inventory Management System(s) (IMS)","What Point of Sale System (POS)/Inventory Management System(s) (IMS) does this instance use?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d75","","Request: POS Documentation","Have we requested the POS documentation?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d76","","Request: POS SDK","Have we requested the POS SDK (software development kit)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d77","","Request: POS API Access","Have we requested access into the POS API (application programming interface)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d78","","Request: IMS Documentation","Have we requested the IMS documentation?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d79","","Request: IMS SDK","Have we requested the IMS SDK (software development kit)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d7a","","Request: IMS API Access","Have we requested access into the IMS API (application programming interface)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d52","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d7e","","ELVT-Verify LLComms Training/Docs Complete","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5e","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d7f","","ELVT-Comms Training As Necessary","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5e","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d83","","ID/Intro Key Contact","Who should be our mainFood and Beverage contact(s)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d56","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d84","","Assign Key Stakeholder for Responsibility(Elevate&Client)","<Setup key stakeholder within PMtool>","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d56","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d85","","IDSystem(s)(IfApplicable)","What Concierege System does this instance use?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d56","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d86","","Process TBD","TBD","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5b","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d87","","**PROCESS CLARIFICATION NEEDED**","TBD","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d7d","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d88","","ID/Intro Key Contact"," Who should be our main Facilities contact(s)?  contact(s)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d53","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d89","","Assign Key Stakeholder for Responsibility (Elevate & Client)","<Set up key stakeholder within PM tool>","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d53","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d8a","","Request: Facilities Details: Occupancy, Rates, Imagery "," Have we requested the conference rooms imagery, occupancy, and rates?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d53","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d8b","","Milestone-ELVT-provide url list for white labeling to IT/Security Contact","Have we provided a list of items that will need to be digitally white labeled?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d8c","","Onsite Testing (asnecessary ONLY)","Have we gone on site to test the app?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d8d","","Wi-Fi Network(1)","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d8e","","Wi-Fi Network(2)","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d8f","","Mobile GPS Resolution","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d90","","URL Access","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d91","","Corp Domain Access","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d92","","Corp EmlAccess","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d57","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d93","","ELVT-Facilities Training as Necessary","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5c","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d94","","ELVT-Facilities Training/Docs Complete","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5c","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d98","","ID/Intro Key Contact","Who should be our main Events contact(s)? ","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d54","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d99","","Assign Key Stakeholder for Responsibility (Elevate & Client) ","<Set up key stakeholder within PM tool> ","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d54","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d9a","","ID Events CMS (As applicable) ","What Content Management System (CMS) does this instance use? ","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d54","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d9b","","Request: Events CMS Access (As Applicable) ","Have we requested access into the event`sCMS(Content Management Software)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d54","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d9c","","Request: SampleEventsData","Have we requested sample Events data?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d54","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d9d","","Confirm: SampleEventsDataReceived","Have we received the same Events data?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d54","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d9e","","Provide Instruction for UI AssetUpdating","Have we provided instruction on how to update the user interface(UI)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d58","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457d9f","","UIAssetReceivedandUploaded","Have we received and uploaded the UI assets?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d58","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da0","","Set UI Default Copy-TBD as Applicable","Have we setup the default copy in the UI?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d58","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da1","","Provide Instruction for UI Copy Editing","Have we sent instructions on how to edit the copy with in the UI?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d58","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da2","","Milestone: VerifyAlphaUIConfigComplete","Have we onfirmed that initial UI configuration is complete?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d58","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da3","","ELVT-Events Management Docs/Training Complete","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5d","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da4","","ELVT-Events Training as Necessary","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5d","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da6","","ID/Intro Key Contact","Who should be our main Food and Beverage contact(s)?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d55","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da7","","Assign Key Stakeholder for Responsibility(Elevate&Client)","<Setup key stakeholder within PMtool>","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d55","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da8","","IDCommsSystem(s)(IfApplicable)","What Communications System(s) does this instance use?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d55","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457da9","","ELVT-F&B Management Training As Necessary","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5a","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457daa","","ELVT-Verify F&B Management Docs/Training Complete","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5a","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457dab","","ELVT-Concierge Training/Docs Complete","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457dac","","ELVT-Concierge Training As Necessary","","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d5f","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457dad","","**PROCESS CLARIFICATION NEEDED**","TBD","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d7c","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457dae","","ID ACS Platform","What Access Control Software (ACS) does this instance use?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d81","59f77e492e7ceb2b6021e195","0","","","","",""
"5a592e48bbb18f06e9457daf","","Intro Elevate to ACS Key Contact","Who should be our contact at your ACS vendor?","2018-01-12T21:53","","","backlog","Active","59f77e492e7ceb2b6021e195","John","user1@gmail.com","user1","$2a$10$IviJ9KiBXzoEudXGDVYy.Otvnsyl8I6kIiaOOXB13lu0mZzilH4QW","0","Asher","Swing","","","","","5a592e48bbb18f06e9457d81","59f77e492e7ceb2b6021e195","0","","","","",""
